Id,Item no,Name,Disposal rate,Energy,Energy juel,Water,Protein,Protein with amino,Fat,Triacylglycerol,Carbohydrate,Ash,Na,K,Ca,Mg,P,Fe,Zn,Cu,Mn,I,Se,Cr,Mo,Retinol,Alpha carotene,Beta carotene,Beta cryptoxanthin,Beta carotene equivalents,Retinol equivalents,Vitamin d,Alpha tocopherol,Beta tocopherol,Gammma tocopherol,Delta tocopherol,Vitamin k,Vitamin b1,Vitamin b2,Niacin,Vitamin b6,Vitamin b12,Folic acid,Pantothenic acid,Biotin,Vitamin c,Saturated fatty acid,Monounsaturated fatty acid,Polyunsaturated fatty acid,Cholesterol,Soluble dietary fiber,Insoluble dietary fiber,Dietary fiber,Salt equivalents,Weight change rate,Created at,Updated at
1551,16018,"
      [食品番号]食品群名/食品名：[16018] し好飲料類/(蒸留酒類)/ウオッカ
    ",0.0,240.0,1004.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:35 UTC,2015-08-30 07:11:35 UTC
1550,16017,"
      [食品番号]食品群名/食品名：[16017] し好飲料類/(蒸留酒類)/ブランデー
    ",0.0,237.0,992.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:35 UTC,2015-08-30 07:11:35 UTC
1549,16016,"
      [食品番号]食品群名/食品名：[16016] し好飲料類/(蒸留酒類)/ウイスキー
    ",0.0,237.0,992.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:34 UTC,2015-08-30 07:11:34 UTC
1548,16015,"
      [食品番号]食品群名/食品名：[16015] し好飲料類/(蒸留酒類)/しょうちゅう/単式蒸留しょうちゅう
    ",0.0,146.0,611.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:34 UTC,2015-08-30 07:11:34 UTC
1547,16014,"
      [食品番号]食品群名/食品名：[16014] し好飲料類/(蒸留酒類)/しょうちゅう/連続式蒸留しょうちゅう
    ",0.0,206.0,862.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:33 UTC,2015-08-30 07:11:33 UTC
1546,16013,"
      [食品番号]食品群名/食品名：[16013] し好飲料類/(醸造酒類)/紹興酒
    ",0.0,127.0,531.0,78.8,1.7,0.0,0.0,0.0,5.1,0.3,15.0,55.0,25.0,19.0,37.0,0.3,0.4,0.02,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.6,0.03,0.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:32 UTC,2015-08-30 07:11:32 UTC
1545,16012,"
      [食品番号]食品群名/食品名：[16012] し好飲料類/(醸造酒類)/ぶどう酒/ロゼ
    ",0.0,77.0,322.0,87.4,0.1,0.0,0.0,0.0,4.0,0.0,4.0,60.0,10.0,7.0,10.0,0.4,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:32 UTC,2015-08-30 07:11:32 UTC
1544,16011,"
      [食品番号]食品群名/食品名：[16011] し好飲料類/(醸造酒類)/ぶどう酒/赤
    ",0.0,73.0,305.0,88.7,0.2,0.0,0.0,0.0,1.5,0.3,2.0,110.0,7.0,9.0,13.0,0.4,0.0,0.02,0.15,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.03,0.0,0.0,0.07,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:31 UTC,2015-08-30 07:11:31 UTC
1543,16010,"
      [食品番号]食品群名/食品名：[16010] し好飲料類/(醸造酒類)/ぶどう酒/白
    ",0.0,73.0,305.0,88.6,0.1,0.0,0.0,0.0,2.0,0.2,3.0,60.0,8.0,7.0,12.0,0.3,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:30 UTC,2015-08-30 07:11:30 UTC
1542,16009,"
      [食品番号]食品群名/食品名：[16009] し好飲料類/(醸造酒類)/発泡酒
    ",0.0,45.0,188.0,92.0,0.1,0.0,0.0,0.0,3.6,0.1,1.0,13.0,4.0,4.0,8.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.01,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:29 UTC,2015-08-30 07:11:29 UTC
1541,16008,"
      [食品番号]食品群名/食品名：[16008] し好飲料類/(醸造酒類)/ビール/スタウト
    ",0.0,63.0,264.0,88.4,0.5,0.0,0.0,0.0,4.9,0.3,4.0,65.0,3.0,14.0,43.0,0.1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,0.06,0.0,10.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,,2015-08-30 07:11:29 UTC,2015-08-30 07:11:29 UTC
1540,16007,"
      [食品番号]食品群名/食品名：[16007] し好飲料類/(醸造酒類)/ビール/黒
    ",0.0,46.0,192.0,91.6,0.4,0.0,0.0,0.0,3.6,0.2,3.0,55.0,3.0,10.0,33.0,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.07,0.0,9.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,,2015-08-30 07:11:28 UTC,2015-08-30 07:11:28 UTC
1539,16006,"
      [食品番号]食品群名/食品名：[16006] し好飲料類/(醸造酒類)/ビール/淡色
    ",0.0,40.0,167.0,92.8,0.3,0.0,0.0,0.0,3.1,0.1,3.0,34.0,3.0,7.0,15.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.8,0.05,0.1,7.0,0.08,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:28 UTC,2015-08-30 07:11:28 UTC
1538,16005,"
      [食品番号]食品群名/食品名：[16005] し好飲料類/(醸造酒類)/清酒/純米吟醸酒
    ",0.0,103.0,431.0,83.5,0.4,0.0,0.0,0.0,4.1,0.0,3.0,5.0,2.0,1.0,8.0,0.0,0.1,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:27 UTC,2015-08-30 07:11:27 UTC
1537,16004,"
      [食品番号]食品群名/食品名：[16004] し好飲料類/(醸造酒類)/清酒/吟醸酒
    ",0.0,104.0,435.0,83.6,0.3,0.0,0.0,0.0,3.6,0.0,2.0,7.0,2.0,1.0,7.0,0.0,0.1,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:27 UTC,2015-08-30 07:11:27 UTC
1536,16003,"
      [食品番号]食品群名/食品名：[16003] し好飲料類/(醸造酒類)/清酒/本醸造酒
    ",0.0,107.0,448.0,82.8,0.4,0.0,0.0,0.0,4.5,0.0,2.0,5.0,3.0,1.0,8.0,0.0,0.1,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:26 UTC,2015-08-30 07:11:26 UTC
1535,16002,"
      [食品番号]食品群名/食品名：[16002] し好飲料類/(醸造酒類)/清酒/純米酒
    ",0.0,103.0,431.0,83.7,0.4,0.0,0.0,0.0,3.6,0.0,4.0,5.0,3.0,1.0,9.0,0.1,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:25 UTC,2015-08-30 07:11:25 UTC
1534,16001,"
      [食品番号]食品群名/食品名：[16001] し好飲料類/(醸造酒類)/清酒/上撰
    ",0.0,109.0,456.0,82.4,0.4,0.0,0.0,0.0,4.9,0.0,2.0,5.0,3.0,1.0,7.0,0.0,0.1,0.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:25 UTC,2015-08-30 07:11:25 UTC
1533,15120,"
      [食品番号]食品群名/食品名：[15120] 菓子類/風船ガム
    ",25.0,387.0,1619.0,3.3,0.0,0.0,0.0,0.0,96.7,0.0,3.0,4.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:24 UTC,2015-08-30 07:11:24 UTC
1532,15119,"
      [食品番号]食品群名/食品名：[15119] 菓子類/糖衣ガム
    ",20.0,390.0,1632.0,2.4,0.0,0.0,0.0,0.0,97.6,0.0,2.0,4.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:23 UTC,2015-08-30 07:11:23 UTC
1531,15118,"
      [食品番号]食品群名/食品名：[15118] 菓子類/板ガム
    ",20.0,388.0,1623.0,3.1,0.0,0.0,0.0,0.0,96.9,0.0,3.0,3.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:23 UTC,2015-08-30 07:11:23 UTC
1530,15117,"
      [食品番号]食品群名/食品名：[15117] 菓子類/マロングラッセ
    ",0.0,317.0,1326.0,21.0,1.1,0.0,0.3,0.0,77.4,0.2,28.0,60.0,8.0,0.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,2015-08-30 07:11:22 UTC,2015-08-30 07:11:22 UTC
1529,15116,"
      [食品番号]食品群名/食品名：[15116] 菓子類/ミルクチョコレート
    ",0.0,558.0,2335.0,0.5,6.9,0.0,34.1,32.8,55.8,1.8,64.0,440.0,240.0,74.0,240.0,2.4,1.6,0.55,0.41,19.0,6.0,24.0,11.0,63.0,4.0,35.0,0.0,37.0,66.0,1.0,0.7,0.0,6.5,0.4,6.0,0.19,0.41,1.2,0.11,0.0,18.0,1.56,7.6,0.0,19.88,10.38,1.08,19.0,1.0,2.9,3.9,0.2,,2015-08-30 07:11:21 UTC,2015-08-30 07:11:21 UTC
1528,15115,"
      [食品番号]食品群名/食品名：[15115] 菓子類/ホワイトチョコレート
    ",0.0,588.0,2460.0,0.8,7.2,0.0,39.5,37.8,50.9,1.6,92.0,340.0,250.0,24.0,210.0,0.1,0.8,0.02,0.02,20.0,5.0,1.0,8.0,47.0,4.0,38.0,0.0,39.0,50.0,0.0,0.8,0.0,5.8,0.5,9.0,0.08,0.39,0.2,0.05,0.0,8.0,1.05,4.4,0.0,22.87,11.92,1.32,22.0,0.6,0.0,0.6,0.2,,2015-08-30 07:11:21 UTC,2015-08-30 07:11:21 UTC
1527,15114,"
      [食品番号]食品群名/食品名：[15114] 菓子類/カバーリングチョコレート
    ",0.0,501.0,2096.0,4.3,6.3,0.0,25.3,24.2,62.1,1.5,140.0,330.0,170.0,50.0,180.0,1.7,1.1,0.36,0.4,0.0,0.0,0.0,0.0,40.0,3.0,22.0,0.0,23.0,42.0,0.6,0.9,0.0,4.5,0.4,4.0,0.16,0.27,0.9,0.08,0.0,14.0,1.14,0.0,0.0,13.58,8.27,1.31,13.0,1.0,2.2,3.2,0.4,,2015-08-30 07:11:20 UTC,2015-08-30 07:11:20 UTC
1526,15113,"
      [食品番号]食品群名/食品名：[15113] 菓子類/マシュマロ
    ",0.0,326.0,1364.0,18.5,2.2,0.0,0.0,0.0,79.3,0.0,7.0,1.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:20 UTC,2015-08-30 07:11:20 UTC
1525,15112,"
      [食品番号]食品群名/食品名：[15112] 菓子類/ブリットル
    ",0.0,521.0,2180.0,1.5,13.3,0.0,26.5,26.9,57.3,1.4,72.0,390.0,25.0,100.0,200.0,0.9,1.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.5,0.2,3.8,0.2,0.0,0.12,0.05,8.5,0.23,0.0,29.0,1.1,0.0,0.0,5.15,11.42,9.12,0.0,0.2,3.5,3.7,0.2,,2015-08-30 07:11:19 UTC,2015-08-30 07:11:19 UTC
1524,15111,"
      [食品番号]食品群名/食品名：[15111] 菓子類/バタースコッチ
    ",0.0,423.0,1770.0,2.0,0.0,0.0,6.5,6.0,91.1,0.4,160.0,4.0,2.0,0.0,2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,61.0,0.0,11.0,0.0,11.0,62.0,0.1,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,4.11,1.45,0.16,17.0,0.0,0.0,0.0,0.4,,2015-08-30 07:11:19 UTC,2015-08-30 07:11:19 UTC
1523,15110,"
      [食品番号]食品群名/食品名：[15110] 菓子類/ドロップ
    ",0.0,392.0,1640.0,2.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:18 UTC,2015-08-30 07:11:18 UTC
1522,15109,"
      [食品番号]食品群名/食品名：[15109] 菓子類/チャイナマーブル
    ",0.0,385.0,1611.0,0.5,0.0,0.0,0.0,0.0,99.5,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:18 UTC,2015-08-30 07:11:18 UTC
1521,15108,"
      [食品番号]食品群名/食品名：[15108] 菓子類/ゼリービーンズ
    ",0.0,362.0,1515.0,9.5,0.1,0.0,0.0,0.0,90.3,0.1,2.0,6.0,10.0,2.0,6.0,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,2015-08-30 07:11:17 UTC,2015-08-30 07:11:17 UTC
1520,15107,"
      [食品番号]食品群名/食品名：[15107] 菓子類/ゼリーキャンデー
    ",0.0,336.0,1406.0,16.0,0.0,0.0,0.0,0.0,84.0,0.0,2.0,1.0,8.0,1.0,1.0,0.1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,,2015-08-30 07:11:17 UTC,2015-08-30 07:11:17 UTC
1519,15106,"
      [食品番号]食品群名/食品名：[15106] 菓子類/錠菓
    ",0.0,396.0,1657.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2015-08-30 07:11:16 UTC,2015-08-30 07:11:16 UTC
1518,15105,"
      [食品番号]食品群名/食品名：[15105] 菓子類/キャラメル
    ",0.0,433.0,1812.0,5.4,4.0,0.0,11.7,10.4,77.9,1.0,110.0,180.0,190.0,13.0,100.0,0.3,0.4,0.03,0.06,14.0,3.0,1.0,6.0,110.0,0.0,15.0,0.0,15.0,110.0,3.0,0.5,0.0,0.9,0.5,3.0,0.09,0.18,1.1,0.02,0.0,5.0,0.58,2.7,0.0,7.45,2.06,0.35,14.0,0.0,0.0,0.0,0.3,,2015-08-30 07:11:16 UTC,2015-08-30 07:11:16 UTC
1517,15104,"
      [食品番号]食品群名/食品名：[15104] 菓子類/ポテトチップス/成形ポテトチップス
    ",0.0,540.0,2259.0,2.2,5.8,0.0,32.0,28.8,57.3,2.7,360.0,900.0,49.0,53.0,140.0,1.2,0.7,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.1,0.7,0.8,4.0,0.25,0.05,4.2,0.54,0.0,36.0,1.08,0.0,9.0,12.96,12.29,2.25,0.0,1.9,2.9,4.8,0.9,,2015-08-30 07:11:15 UTC,2015-08-30 07:11:15 UTC
1516,15103,"
      [食品番号]食品群名/食品名：[15103] 菓子類/ポテトチップス/ポテトチップス
    ",0.0,554.0,2318.0,2.0,4.7,0.0,35.2,34.2,54.7,3.4,400.0,1200.0,17.0,70.0,100.0,1.7,0.5,0.21,0.4,260.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.3,0.8,0.1,0.0,0.26,0.06,4.3,0.0,0.0,70.0,0.94,1.6,15.0,3.86,14.47,14.41,0.0,1.1,3.1,4.2,1.0,,2015-08-30 07:11:15 UTC,2015-08-30 07:11:15 UTC
1515,15102,"
      [食品番号]食品群名/食品名：[15102] 菓子類/コーンスナック
    ",0.0,526.0,2201.0,0.9,5.2,0.0,27.1,25.4,65.3,1.5,470.0,89.0,50.0,13.0,70.0,0.4,0.3,0.05,0.08,0.0,0.0,0.0,0.0,0.0,12.0,84.0,79.0,130.0,11.0,0.0,3.7,0.1,3.8,1.8,0.0,0.02,0.05,0.7,0.06,0.0,8.0,0.3,0.0,0.0,9.97,9.68,4.65,0.0,0.2,0.8,1.0,1.2,,2015-08-30 07:11:14 UTC,2015-08-30 07:11:14 UTC
1514,15101,"
      [食品番号]食品群名/食品名：[15101] 菓子類/小麦粉あられ
    ",0.0,482.0,2017.0,2.0,7.3,0.0,19.7,18.6,68.8,2.2,710.0,110.0,21.0,11.0,64.0,0.5,0.3,0.08,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,2.3,0.9,1.0,0.12,0.04,0.6,0.03,0.0,8.0,0.48,0.0,0.0,6.5,8.67,2.59,2.0,1.1,1.2,2.3,1.8,,2015-08-30 07:11:14 UTC,2015-08-30 07:11:14 UTC
1513,15100,"
      [食品番号]食品群名/食品名：[15100] 菓子類/ロシアケーキ
    ",0.0,499.0,2088.0,4.0,5.6,0.0,23.7,22.7,65.7,1.0,200.0,140.0,40.0,33.0,82.0,0.7,0.5,0.15,0.41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.5,0.1,2.3,0.9,1.0,0.07,0.14,0.6,0.02,0.0,9.0,0.29,0.0,0.0,6.93,11.61,3.15,3.0,0.5,1.3,1.8,0.5,,2015-08-30 07:11:13 UTC,2015-08-30 07:11:13 UTC
1512,15099,"
      [食品番号]食品群名/食品名：[15099] 菓子類/プレッツェル
    ",0.0,480.0,2008.0,1.0,9.9,0.0,18.6,16.8,68.2,2.3,750.0,160.0,36.0,22.0,140.0,0.9,0.5,0.12,0.43,0.0,0.0,0.0,0.0,0.0,3.0,53.0,10.0,59.0,5.0,0.0,2.6,0.3,3.8,0.9,7.0,0.13,0.11,1.1,0.06,0.0,27.0,0.51,0.0,0.0,5.05,9.61,1.35,0.0,1.6,1.0,2.6,1.9,,2015-08-30 07:11:13 UTC,2015-08-30 07:11:13 UTC
1511,15098,"
      [食品番号]食品群名/食品名：[15098] 菓子類/ビスケット/ソフトビスケット
    ",0.0,522.0,2184.0,3.2,5.7,0.0,27.6,23.9,62.6,0.9,220.0,110.0,20.0,12.0,66.0,0.5,0.4,0.08,0.33,3.0,4.0,1.0,9.0,130.0,0.0,180.0,0.0,180.0,150.0,0.0,2.2,0.2,1.7,0.6,6.0,0.06,0.05,0.6,0.04,0.0,7.0,0.45,2.3,0.0,12.42,8.81,1.56,58.0,0.9,0.5,1.4,0.6,,2015-08-30 07:11:12 UTC,2015-08-30 07:11:12 UTC
1510,15097,"
      [食品番号]食品群名/食品名：[15097] 菓子類/ビスケット/ハードビスケット
    ",0.0,432.0,1807.0,2.6,7.6,6.2,10.0,8.9,77.8,2.0,320.0,140.0,330.0,22.0,96.0,0.9,0.5,0.12,0.58,4.0,4.0,2.0,9.0,18.0,0.0,6.0,0.0,6.0,18.0,0.0,0.9,0.3,0.8,0.4,2.0,0.13,0.22,1.0,0.06,0.0,16.0,0.63,2.2,0.0,3.98,3.42,1.12,10.0,1.6,0.7,2.3,0.8,,2015-08-30 07:11:12 UTC,2015-08-30 07:11:12 UTC
1509,15096,"
      [食品番号]食品群名/食品名：[15096] 菓子類/パフパイ
    ",0.0,567.0,2372.0,2.5,5.6,0.0,35.7,33.8,55.8,0.4,56.0,83.0,16.0,8.0,48.0,0.4,0.2,0.06,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.1,4.3,1.7,2.0,0.09,0.03,0.5,0.02,0.0,6.0,0.37,0.0,0.0,11.96,16.34,4.02,4.0,0.8,0.9,1.7,0.1,,2015-08-30 07:11:11 UTC,2015-08-30 07:11:11 UTC
1508,15095,"
      [食品番号]食品群名/食品名：[15095] 菓子類/サブレ
    ",0.0,465.0,1946.0,3.7,6.0,0.0,16.6,15.5,73.0,0.7,73.0,110.0,38.0,8.0,90.0,0.6,0.3,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.4,1.6,0.1,1.9,0.7,3.0,0.08,0.08,0.4,0.03,0.1,11.0,0.48,0.0,0.0,5.43,7.3,2.1,62.0,0.6,0.7,1.3,0.2,,2015-08-30 07:11:10 UTC,2015-08-30 07:11:10 UTC
1507,15094,"
      [食品番号]食品群名/食品名：[15094] 菓子類/クラッカー/ソーダクラッカー
    ",0.0,427.0,1787.0,3.1,10.4,0.0,9.8,9.3,74.4,2.3,730.0,140.0,55.0,21.0,85.0,0.7,0.4,0.14,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3,0.6,0.2,1.0,0.05,0.04,0.8,0.04,0.0,22.0,0.54,0.0,0.0,3.66,4.26,0.95,0.0,1.3,0.8,2.1,1.9,,2015-08-30 07:11:10 UTC,2015-08-30 07:11:10 UTC
1506,15093,"
      [食品番号]食品群名/食品名：[15093] 菓子類/クラッカー/オイルスプレークラッカー
    ",0.0,492.0,2059.0,2.7,8.5,0.0,22.5,21.1,63.9,2.4,610.0,110.0,180.0,18.0,190.0,0.8,0.5,0.12,0.49,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.4,1.9,0.8,4.0,0.08,0.04,0.8,0.04,0.0,12.0,0.45,1.7,0.0,9.03,8.34,2.76,0.0,1.5,0.6,2.1,1.5,,2015-08-30 07:11:09 UTC,2015-08-30 07:11:09 UTC
